################################################################
# MalwareBazaar recent malware samples (CSV)                   #
# Last updated: 2025-04-24 10:02:57 UTC                        #
#                                                              #
# Terms Of Use: https://bazaar.abuse.ch/faq/#tos               #
# For questions please contact bazaar [at] abuse.ch            #
################################################################
#
# "first_seen_utc","sha256_hash","md5_hash","sha1_hash","reporter","file_name","file_type_guess","mime_type","signature","clamav","vtpercent","imphash","ssdeep","tlsh"
"2025-04-23 07:23:33", "4ecc2a804d2a481f123809b05c2fa62e1c687f35c669e47a8ffdd2d68ef6fc9e", "21cec7769f9df540eb6cb80f5bef5aac", "cd0f81fc09a22d36f7a8639e6a006acdc04df8ac", "JAMESWT_WT", "4ecc2a804d2a481f123809b05c2fa62e1c687f35c669e47a8ffdd2d68ef6fc9e.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "0.00", "n/a", "3:KUiGPNs+ITH3x8yRnR6KmL7KdIREdRKQAMhfy:FI+ILh8CnRJIqdMT", "T198B092E7992A65A843A58AA06920A9064F467881685A98F682ACB11806867E624361C8"
"2025-04-23 07:23:21", "8431a72a7f06620fd876df33e09f4af594b58ca36ad3e728b75593850da3824a", "02d60dff836706422fd6d1a8a2e00f25", "f33328c86a30a1be9af09929a7802fee50318bcc", "JAMESWT_WT", "8431a72a7f06620fd876df33e09f4af594b58ca36ad3e728b75593850da3824a.ps1", "ps1", "text/plain", "n/a", "n/a", "9.52", "n/a", "24:4oQEZe/6zXKsL3gtfF/dQ+I1IqLPdQBy0ZJE91GA3dJUSA7OzRAy5+zpFkXzjRUu:476Uq3ud5Jsdn0ZWpdVA7OpuEPaBIdh5", "T19321623756C2A11C9FFAA03E6A942EFD5B9DD0C0A348D8CC9ED82AB40C5C927C744038"
"2025-04-23 07:23:12", "904c614a52cc7fcaf41b49d0498f4a0edb9162782039c38aec35ee3f90c90e34", "42824f11561eacc86a80ae50b755d2df", "74d09307a7d02c1923583fc29d32ab0bbf18d4c7", "JAMESWT_WT", "904c614a52cc7fcaf41b49d0498f4a0edb9162782039c38aec35ee3f90c90e34.ps1", "ps1", "text/plain", "n/a", "n/a", "0.00", "n/a", "12:L0LMm+16+qcuUh0/AIlgXbIyKyHCvg9Ibq4IGawjS:4o1Peq0/AI+MyKyHCguGPD", "T13EF059F7168B50F865308A950007ADAFEB2A8BF12744C5CD6A489432EFFD413A52C25E"
"2025-04-23 07:23:09", "94391ca43406e637370dd7ab058f3f0aefb8bf1b353a2e95782be53cb4727ec1", "098187e52fd528099e6a45024345aa2d", "42dcad9eeec8380f888197e2e47360a07d0d7498", "JAMESWT_WT", "94391ca43406e637370dd7ab058f3f0aefb8bf1b353a2e95782be53cb4727ec1.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "14.75", "n/a", "3072:y1FlbU2RQ67u7ydRBAZDIV3Sx3MDUf4TUqQiR:ke2RD7u7yd0kBDX/R", "T1DEC319334A22FDC42B7E3D40A1043C951C947D5797B79A2CFA8C0DAA29EDE50DF15BA8"
"2025-04-23 07:22:56", "a3ad7d2f8d49723f023236dd04a5db53a9aea53297556bccb4b243fff93909d6", "651be736f2ef83d25d5fbca08411eedc", "0bd36a77cae581dfc311ad9d66c6ee07c583c6a5", "JAMESWT_WT", "a3ad7d2f8d49723f023236dd04a5db53a9aea53297556bccb4b243fff93909d6.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "0.00", "n/a", "48:p7/OjQ73OjQ7WlCjQ79HOjQ75OjQ7HOjQ79ZOjQ7qQzPOjQ7pjOjQ7syzOjQ7guX:tK8y8Wl+8E8Q8C89w8o8Y8sy+8gC8pZm", "T1C8511B13C3964727BAEA4683E511214FC84E689A550C27BEA38F3CCD72457682FD7299"
"2025-04-23 07:22:51", "a4b8fc5c5b59742a3b1835b472bdc9a8c7bdb2de62b5851f1e7f23f616db8a3c", "d0fda0c6fbac6e14bc145b52eeee1884", "8cb72f4e4fc62408df013772d74b32be7b0e3f17", "JAMESWT_WT", "a4b8fc5c5b59742a3b1835b472bdc9a8c7bdb2de62b5851f1e7f23f616db8a3c.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "3.12", "n/a", "3072:S6dgke9/kHx50qMSy3TWmTCWJun2R3Fis2wORX:Ye", "T103F47CB8F4105936D28FD5B45834BDAC627D79C3D2E9811C8B7CA0D88E85FED9D28C62"
"2025-04-23 07:22:42", "adc48c39c9289f078b65135573a7e093a5d4928850632cbc78ec9270f9089510", "3fc1a1f6af7396a50af8363bf6a8fa79", "c9e6fa4ceba16bd6e8509e449650516d56887cd0", "JAMESWT_WT", "adc48c39c9289f078b65135573a7e093a5d4928850632cbc78ec9270f9089510.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "3.23", "n/a", "1536:77ThikapVlsG3EepFFDL1Qzh9SGvG5YjgDD7KwB7RPb6cXbOsfuBGbUxAb89HuOa:77fSGvGxX7dfZSBP10OLLD1R+H8x+", "T11BA4D1E950882F80E767C97129BDBC3552F63D97FFCE8440C3ACE5806DA6AA21F454D8"
"2025-04-23 07:22:36", "b3601d1270735377fdca244f2cfdde0a110ec9dc127c7e237ac4d23b6eb00781", "f9c0259b8f131649983f39b9554a53f8", "2d02ffee887980401ba9439573a7f3ca35de58f9", "JAMESWT_WT", "b3601d1270735377fdca244f2cfdde0a110ec9dc127c7e237ac4d23b6eb00781.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "0.00", "n/a", "3:KUiGPNs+ITH3x8yRhRstHQCgDrGwGREKhEv9FkDLRTPSQAMhfn:FI+ILh8Ch+1QCgeREiEvkQa", "T189C08CA3A76AE4805FAA81B48C167A8D86127825180894E589A4712802933E7663A988"
"2025-04-23 07:22:30", "bc2b6f2cc772ba06ab8b1e0cd9e6fdeec83686481e6a70f1244946cefd7a5d4a", "40a352d5b1ba2f83f6cc7125b6322ceb", "d4f6addd781043727af09cd5a0f6c1554153c5bd", "JAMESWT_WT", "bc2b6f2cc772ba06ab8b1e0cd9e6fdeec83686481e6a70f1244946cefd7a5d4a.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "35.00", "n/a", "1536:6ot0Cbhv/hDbUdApQYwp5/ECFy230mqI0kASEC/Btjsrsuclostd3o3PQfpZsS0M:JD9NbU2pQPpm1q2y6lyb/up4Wq6EmQiu", "T12AB32B374A22FCC41B3E3D40A1043C961C9479579777996CFACC0DAA69EEE50DF18BA8"
"2025-04-23 07:22:24", "bfdbec83e38d5b72b5fa9c8f04188474f0c3095d17e192691ef5e3f434c03061", "2375971c0d7c44619f749564606ea74c", "01ee72a3c9f28a5f7c40c46f23a996239269f771", "JAMESWT_WT", "bfdbec83e38d5b72b5fa9c8f04188474f0c3095d17e192691ef5e3f434c03061.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "4.92", "n/a", "3072:36dgke9/kHx50qMSy3TWmTCWJun2R3Fis2wOR9:fA", "T11AF47CB8F4105936D28FD5B45834BDAC627D79C3D2E9811C8B7CA0D88E85FED9D28C62"
"2025-04-23 07:22:14", "c2362ffed94e8a8824711fc14aa00074dd3a8a1406e7e6d1a54276965d02c634", "17c6552c72c762ec0dcf77ba95f25c96", "7815c764bad511c6add54184df0c674c0ca0abac", "JAMESWT_WT", "c2362ffed94e8a8824711fc14aa00074dd3a8a1406e7e6d1a54276965d02c634.ps1", "ps1", "text/plain", "n/a", "n/a", "0.00", "n/a", "6:gsv3+jgK9jj1PaHMTGwLh8JdD9vz6MFG1aHMTGxtYMf5Oz06MFG1aHMTGxtYMfk:xvFKl0CGHD9vOMXxCMRu06MXxCMc", "T146E0C2229618052BFE0D210B1563024BDD8420F44A2D233407BE290CA92DEBD37DB4F3"
"2025-04-23 07:22:09", "f67987f3d6a2bab421ee57a608abf190ee1c5ff4e890d39bdf5ad4ad25ff0164", "f5d3db32e3cd7ec97940b48dff3573cb", "7472ac419ff6d30f592ad7cb8e309d0e60b5fa4a", "JAMESWT_WT", "f67987f3d6a2bab421ee57a608abf190ee1c5ff4e890d39bdf5ad4ad25ff0164.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "14.06", "n/a", "3:jKMFIKse7LGMRguouRVMFIKseAR6KmL7aLhw2RVMFIKseeRsK7Nv:jKMFI/eO+guoOMFI/eARWmMFI/ee+K7B", "T177C012F2BD7500FB635E834328093347CA9630D554DF44F0598C92200B267571E52088"
"2025-04-23 07:22:03", "1de67e1f1f1c76f20620365482894a3191f66efa870b3662b26da55efb6c2ab7", "a778fd81bf8a5e87cd703ce4f833ab85", "51a45081b75bcb125fd25c889c2efd2038de9f9c", "JAMESWT_WT", "1de67e1f1f1c76f20620365482894a3191f66efa870b3662b26da55efb6c2ab7.zip", "zip", "application/zip", "AsyncRAT", "n/a", "30.77", "n/a", "1536:LwT+Ihs98+6wacbpjISjg8AAF7cKRS3CDwg:LQ+Ii8+6ctqa7cKRJwg", "T1FE43029EFA3D9A202C444477D48ED1118822FEC78698C7FA64A6751467E9CF40E630BB"
"2025-04-23 07:21:58", "2c1cea496e9c8afceed916ae22b1f3045baeaafa8e133139e057e4131b719f97", "e48e1b2f7ab6c4d593abec291889fe5c", "f015fc6468ebd68f9fd0834b58350ce572ff9a49", "JAMESWT_WT", "exe (9)", "exe", "application/x-dosexec", "AsyncRAT", "n/a", "74.14", "f34d5f2d4577ed6d9ceec516c1f5a744", "1536:UOXAkBpSkv0gKuBUYFwt0EmOlWHb6/ZhI/Orqr+TGvx:UOwkBpSkLKuBUYFAbmOlWHb6DAiqskx", "T1B06309053BE9802AF3BE8F785DF2658546F9F46F6D11D91D1C8901CE0622B829A41BFF"
"2025-04-23 07:21:49", "3a814d1c1f4159d491701654e04025a8b2aabf8f90e9480c9fbe092a62416453", "92623a2ad81ee8f494402e7d2664ae4c", "b0eb9ef38400cc7e9fc28c93df036be9a56611d2", "JAMESWT_WT", "exe (7)", "exe", "application/x-dosexec", "AsyncRAT", "n/a", "79.17", "f34d5f2d4577ed6d9ceec516c1f5a744", "1536:VCU8+dDukWHUKuhUYFzS4xH99dhAbNc0LwYvrmTGbx:VCT+dDukNKuhUYFhxd9MbNF1EYx", "T1F063F9013BE9801AF3BE8F74A9F6658546F9F56F2D02D54E1C8511CE0632B829941BFF"
"2025-04-23 07:21:31", "456aba21a53741acb95ea4eb14ee80c4882889b03a9539b45c635ab92d699173", "8153b0b147982058c7bd8b56d112a0aa", "4abd76c3cf646b60aa362dfee62bda0fe171721a", "JAMESWT_WT", "exe (5)", "exe", "application/x-dosexec", "AsyncRAT", "n/a", "75.00", "f34d5f2d4577ed6d9ceec516c1f5a744", "1536:pOXAkBpSkv0gKuBUYFILpHNLyeibMhldWH5kb4J3hMr+TGnx:pOwkBpSkLKuBUYFEpHNLKbMhs5kbE3uz", "T1476307043BE8811AF3FE8FB4A9F2654506F9F5AF6D12D51D1C85019A0A32BC29941FFB"
"2025-04-23 07:21:23", "4598d8da63e65900f8a5475021cc894b242e6d4aec002cd56e65a4a15dbf2d38", "88dfa99d6fa1a396c338e3e42b8befb9", "b03a1f4dc3a2b794392a29e9db57fac731c03842", "JAMESWT_WT", "exe (4)", "exe", "application/x-dosexec", "AsyncRAT", "n/a", "73.61", "f34d5f2d4577ed6d9ceec516c1f5a744", "1536:UOXAkBpSkv0gKuBUYFZxLyqUIob/+JsXL4i1tcuzyr+TGvx:UOwkBpSkLKuBUYFqqU1b/hbBncuuskx", "T1E763E6053BE9802AF3BE8FB469F6268546F9F56F6902D55D0C8501CE0532B829942FFF"
"2025-04-23 07:21:01", "3957afd3d76374c874b65d2ae42b82b11c73a85add5dedd22f1d0ce082aa9fd9", "7d24aadfc98aa46b42c1a5ede5141c8d", "0b36fda939dd1e14ddb08bdd5dd928d446fe40e9", "JAMESWT_WT", "3957afd3d76374c874b65d2ae42b82b11c73a85add5dedd22f1d0ce082aa9fd9.js", "js", "text/plain", "n/a", "n/a", "1.61", "n/a", "12288:u++++O3++++++++jv2++++++++++++++d4+++++h++++++++++++B++++++++++C:Z", "T1D9154C3CA4517CE6646F646ECB0F3CC80DBA933195CB9C8856877BC616A31F6ED28C49"
"2025-04-23 07:20:46", "ba157096f56b5440b8ce623e98ca2c789e8f91258c3b4413baf03a2af8ff62b9", "5a76b95534a4e1e033edf6520022c9bb", "6633ba3775bff463951e8c630c664fa08fb7fb46", "JAMESWT_WT", "ba157096f56b5440b8ce623e98ca2c789e8f91258c3b4413baf03a2af8ff62b9.vbs", "vbs", "text/plain", "n/a", "n/a", "13.11", "n/a", "768:cta7SuHiHwdcU6AH6xgm4Ata7SuHiHwdcU6AH6xgBta7SuHiHwdcU6AH6xgo1yzp:cA6H9AH8NzA6H9AH8iA6H9AH8QA6H9Ae", "T190E26D4B7C13BCFA16F37B81DEFE18BAAC076D1148A50884585FB7308628F862E165D7"
"2025-04-23 07:20:40", "254cdbce9cdf9258e272d414cbae231ceec7c80a814d5808215c35dcb79b5b18", "066a795a93ee0987c2d8c39e628b0c54", "15ea932c1e901a74daba924972b7cdc0c80f06f9", "JAMESWT_WT", "254cdbce9cdf9258e272d414cbae231ceec7c80a814d5808215c35dcb79b5b18.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "0.00", "n/a", "12:xJJVpjcchSFyiGHD9ByToJUMDi8XAiMnF5/XAoMnq:xJJbccAIPHD9BGo6MG8QlTQ3q", "T15311210BC3614311AD15EB4D1912306F984E803C460BCB68EA0C29BC72FDDAE2ACD344"
"2025-04-23 07:20:34", "49ade2477364f9fd141a518374a93a7f940785739ce67abecad5bc7d7a18f19e", "9403cd33d5c7ae6164025fcdd1c90a18", "3e06d2f60f0a42acd70e33188318f1673a52369b", "JAMESWT_WT", "49ade2477364f9fd141a518374a93a7f940785739ce67abecad5bc7d7a18f19e.ps1", "ps1", "text/plain", "n/a", "n/a", "0.00", "n/a", "3:KUiGPNs+ITH3x8yRISL8v7N44LUQAMhfPViGPNs+ITH3x8yRISL8v7N47HFSQAMV:FI+ILh8CvLy7ZLguI+ILh8CvLy7kMa", "T149D05B930765E191435985556815921587431903595F56B9536C901501D63E24535288"
"2025-04-23 07:20:24", "51bff5f80b7a854e6c6647b2248bebfd59b0f27c7060f6b3009bd62fcfea51c9", "ed17975967905ceaf289aecee909a6b3", "1d5d815b41ff2f5bbea0f7039c389c467ff2f801", "JAMESWT_WT", "51bff5f80b7a854e6c6647b2248bebfd59b0f27c7060f6b3009bd62fcfea51c9.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "13.11", "n/a", "3072:y9ZNbU2pQ8pm1qgySf9ZwJRUf4TbhbQiU:YW2pRpmYgTwJRt/U", "T1E2B33B374A22FDC41B3E3D80A1043C591C947D5797B7992CFA8C0DAA29EDE50DF19BA8"
"2025-04-23 07:20:18", "838c373de1f2fafbbb794889c30f79ac88f314418caf1e9fcc0a475bde8174a4", "e9e8a02cbab585173c7488fbeae7c90d", "dc7f9d2a5fb0ac0cef5d098c387412ea9210c45f", "JAMESWT_WT", "838c373de1f2fafbbb794889c30f79ac88f314418caf1e9fcc0a475bde8174a4.cmd", "cmd", "text/plain", "AsyncRAT", "n/a", "0.00", "n/a", "6144:7yQvWiompUiTzKZsQc8l1tkV1u4CRoQn9TTE6im:7yQv1oK9iZHco3/R3nOpm", "T13B441251CD8DBE6987B9CA516E8FAA09D3953BE8182D715B23D0F1C3019B3CE01275AF"
"2025-04-23 07:20:13", "ada944e7a96128ca0fa5b3e89c16014b62d32b7caac0ff10719619d58bfb318e", "bb18df30194ac13e8ed77d96d577bfa6", "4cf71c56ca2d954caef593a5cd536e48ab417cbd", "JAMESWT_WT", "ada944e7a96128ca0fa5b3e89c16014b62d32b7caac0ff10719619d58bfb318e.js", "js", "text/plain", "n/a", "n/a", "5.08", "n/a", "1536:ZlPcwvj3xOYFWPxmUa7jJfC9WW9qJIC+0SEXqX4PLU9Qtp8WjFyOFL54cbXKb469:RbvJfQW7mRg3DVvd3tNTrrD4Qzx6", "T1B334FF778005C80AFF45CB4AD6ACFF6562F8B2339EDB2525337C2188CA96B515E4D42E"
"2025-04-23 07:20:08", "d0f3d2bbfcf7e4f95fc7a41ec92dbdb0d8f6233d4188774d4aa5f7e4475968ee", "8691c41c3fddec4f95698d9c8c857daf", "97be9f75ed0c24d0608beaab4a3b7ca43e8ca17f", "JAMESWT_WT", "d0f3d2bbfcf7e4f95fc7a41ec92dbdb0d8f6233d4188774d4aa5f7e4475968ee.ps1", "ps1", "text/plain", "n/a", "n/a", "0.00", "n/a", "48:XZooohoSojouovoYROjgxOjgwJjgHOjghOjghOjgqVSOjgazkOjgSYOjg4IOjgSh:pPmDu7wViMid9aiEiciLVSiAiqiLIizh", "T1F051ACA34308622BDA0E8243AE11406BAC8F7CBF064D69F4C60F3E4E19457795ED7388"
"2025-04-23 07:20:02", "e050a0bf242b913a12dece348a04251c548d9ba555cec53d03a233368b3809e4", "5258b6c604ae7de64bc79a8c1c340bf5", "a4c2f4aca0fd865123ac7e781389cc741ecf1d38", "JAMESWT_WT", "e050a0bf242b913a12dece348a04251c548d9ba555cec53d03a233368b3809e4.ps1", "ps1", "text/plain", "n/a", "n/a", "1.64", "n/a", "48:JlV3LDOjQDOjQzlCjQhOjQxOjQLOjQuIZOjQlzPOjQtjOjQ5zOjQWiujQ69jQVU4:7V3yfCl+N9PRIwVhi+5iCbZ6Ua+ctSsL", "T1B3418E930305523BBA4D428B5E12148F9C897CF81A4C3FF6924E7E862746774AFC765A"
"2025-04-23 07:19:57", "3e01a928556e3a4969b2a175ebaf155d21377bb65556028a7f6a9631ed6006c9", "fccdfd0fae9cbb4f1aa65a5612c60ba5", "c587b25e5bd2716d67e40ddc41eb00376d432589", "JAMESWT_WT", "3e01a928556e3a4969b2a175ebaf155d21377bb65556028a7f6a9631ed6006c9.ps1", "ps1", "text/plain", "n/a", "n/a", "0.00", "n/a", "12:xQPl9g1/1SFyiGHD9ByOyoJUMDi8XAhNmMnF5/XAhNmMnq:xWq1/kIPHD9B/yo6MG8QXJTQXJq", "T1DF11D10FC3214301AD11D74E1856306F894E542C920BCB68EA1C39BD66FDDAF2AD9354"
"2025-04-23 07:19:53", "c48de72e3d33017a1573ea1a470aa3098a8eb3a533f08127be53a44698fb8582", "8a9f83605f463b549cd71f353de9e466", "55cfebddd8c7b78efadf763ed071322d2c376fdd", "JAMESWT_WT", "c48de72e3d33017a1573ea1a470aa3098a8eb3a533f08127be53a44698fb8582.ps1", "ps1", "text/plain", "QuasarRAT", "n/a", "0.00", "n/a", "1536:T6VYyUGCIb3bIPRRdbG5+NwCM9DeVAbnlPDzplNQ8tIJIA1myv/lbcqVvPNDRGEb:wt9B+Hkgv", "T19DA669B494DA1090F40BCD516AFCBD7961B235E7CFC946640378AA909FA6FB76F0088D"
"2025-04-23 07:19:43", "cc7e71f79b82007b13ebed7bd1e9d7e4f583a3b1cf0cd2bac92c124cc3809610", "4ad85811076ea1851d39264e558b0b29", "fdf202b8b6a04f0cf08a641f9eba5449868aae47", "JAMESWT_WT", "cc7e71f79b82007b13ebed7bd1e9d7e4f583a3b1cf0cd2bac92c124cc3809610.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "8.20", "n/a", "48:X1kdmfybpy7/OjQ73OjQ7WlCjQ79HOjQ75OjQ7HOjQ79ZOjQ7qQzPOjQ7pjOjQ74:VK8y8Wl+8E8Q8C89w8o8Y8sy+8gC8pZ3", "T139515F13C35A4627AAEA4683E901214FD84F589E550C16BEB38F7CCD73817692FC729D"
"2025-04-23 07:19:38", "5c4bc68f58224de06bb6ef4f6342f7c60ffc2758b4c35bea4427fc6a6fd9f910", "4fd4b8621809ef722799512bb1bd3f66", "728b18269d3c8ca9766f723e0ac2df1aea988a2a", "JAMESWT_WT", "5c4bc68f58224de06bb6ef4f6342f7c60ffc2758b4c35bea4427fc6a6fd9f910.ps1", "ps1", "text/plain", "AsyncRAT", "n/a", "1.64", "n/a", "96:SEEvx+8iDK8y8Wl+8E8Q8C89w8o8Y8sy+8gC8pZoZUYct6rOjUMct6rQdd4:8YdG6t664t6rQdd4", "T118713C2383964317EBB94683E511214FD44E54EA450C27BEB38F3CCE72813696FD769A"
"2025-04-23 07:18:43", "aea8b0d73e198c06aa3f916533376d1a66c4bcda353ed736ed3aae6f4c25ea14", "42a49946c3430858b47b1eed25f04eaf", "135b9e7cbd25ff1ce488573e3cb96e9945d3b905", "abuse_ch", "kentttttt.ps1", "ps1", "text/plain", "RemcosRAT", "n/a", "16.13", "n/a", "12288:k1Ym0hRr1K9c3PCo9g0NGGUr9IMua9yBOYicp8bkhxspG0w1BtYJm83cTmiHBVdl:BLrA9cCXl9J5OyGdHBtV1DHBVdl", "T10C25021549C87FB9CF9C5A1890BD2B1D53E05A4E542AB58AFB33BD0BAFFB60042171D8"
"2025-04-23 07:17:53", "61b8460e446d0eec4029e6494feb96cbc6eda816bd74b756036a228ba846fff6", "9c3ae02d5250f49e3058b30f1a680b08", "8fdc127e51889792d69029b75bd744883f967d63", "abuse_ch", "SKMB610943RIU74.exe", "exe", "application/x-dosexec", "RemcosRAT", "n/a", "59.15", "afcdf79be1557326c854b6e20cb900a7", "24576:Uu6J33O0c+JY5UZ+XC0kGso6Fa5C4qP8wj5Pr6BNPMpw5n2WY:uu0c++OCvkGs9Fa5fygHMpUlY", "T17255DF22B3DEC3A0CB679173BF6A77016F7B78650530B85B2F880D79A950172126D7A3"
"2025-04-23 07:17:37", "bd24303cf21ca8f1d6f6c78e51f3de07d64fbf99b32a18822ece171bade4fa53", "7bb11ac68499471b2202c70e83205aff", "2d9efdeaa60f252ca6d1cbc9a72ef61636132e59", "lowmal3", "DOCUMENT  04-22.exe", "exe", "application/x-dosexec", "Formbook", "n/a", "40.28", "afcdf79be1557326c854b6e20cb900a7", "24576:vu6J33O0c+JY5UZ+XC0kGso6Fag3iMiTs4PfXESrOWY:Zu0c++OCvkGs9Fag3iRTsqfDY", "T16645CE2273DDC360CB769133BF69B7016EBF78614630B85B2F980D7DA960162162D7A3"
"2025-04-23 07:17:27", "9514207053525950e64e622d8d3e4e130f4278543bbca10854a79bc601aae501", "ec6e3806f99710af7b915cec4acf4c7e", "5a1267ed63cb719345079156d178a6f95d44faec", "abuse_ch", "Hesap hareketleriniz 111000002416084024.vbe", "vbe", "application/octet-stream", "RemcosRAT", "n/a", "4.92", "n/a", "24576:KQ0W/IhL5ib42tZ0ERb5oQ3abtiuVd54HKQHMiVvptt:FGRG", "T14EB5DE5C94B05D926024FE74AAC5F7938CE917851E274B820FD4E2A63255C43FFBB3A2"
"2025-04-23 07:15:22", "385bd0120fbf5e1d00e8f46753ac449258bf6bea43d450ec1597b27c4af5dca1", "38a7c98237299db4377d2dff47043d8d", "9973818856a90b23f0ec865cc57468f51f464311", "lowmal3", "Technical-Proposal-PTB-0425058.exe", "exe", "application/x-dosexec", "Formbook", "n/a", "29.17", "afcdf79be1557326c854b6e20cb900a7", "24576:8u6J33O0c+JY5UZ+XC0kGso6FatUh0WMLhq4OI/WY:mu0c++OCvkGs9FatbhqZY", "T1AB45CF22B3DDC360CB669173BF69B3016EBF7C210530B95B2F982D79A960171162D7A3"
"2025-04-23 07:14:57", "502954caee03e25d62dda3bf7ee722629dff96e20cc3be8478a669ba1a62983c", "3a8c902d05450f8e7ceba237b764f050", "6236cc6823a1366def68e4bf290c6507e5c972f2", "lowmal3", "PROFORMA FATURA_7039585737274855494855323747323453455654443333221109877.exe", "exe", "application/x-dosexec", "AgentTesla", "n/a", "43.66", "f34d5f2d4577ed6d9ceec516c1f5a744", "24576:hzYgcol4AhslEVcN3PgqGEimZBX0XEHuBiS:h0gcWFhsycNf/VHqWuBiS", "T1B515CFE13A25670AEE741631A479CDF982B21D7DB0607DEA14DDBB5332BD2116E0CF0A"
"2025-04-23 07:12:06", "bd199583dea3fee1c51f148af54089a81d5db6fbb8003dd22d4a5fbc04b3f085", "14bf7ec5d7c99f82c0536af976ab429e", "0836e025b1411ea3e62f4a122abdb56a5916ae3c", "adrian__luca", "Adobe.exe", "exe", "application/x-dosexec", "n/a", "n/a", "5.63", "20d446c1cb128febd23deb17efb67cf6", "6144:dgff2cl/8lyaC70PCzwKsUVrri3/xnWBX1+Tt:dgff3lklyZ70PCUDUpdBMTt", "T1A6447C5973A019F4FDB7923EC8828506DBB2B8610364D7CF43B486A61F236E15D3E792"
"2025-04-23 07:07:26", "7a62db0392b21129e68eccf0dc5e49981e7f93e73d3de7325d721745c21694d0", "f1bb1b38b03f5a4d713c8b59621b1f8f", "7c537b9ef6d22a690c1fa06669b0308801175e93", "threatcat_ch", "RFQ # QUOTATION_TUTHA - Nº. PO MP-2025-0072.pdf(84kb).com", "exe", "application/x-dosexec", "DarkTortilla", "n/a", "33.33", "f34d5f2d4577ed6d9ceec516c1f5a744", "98304:OvsBVsdYqfhJ1IBiPmc75tlTAZWjlDGcrxnVmW0OXQUwaz:OvVYqLIBiOc75txAZqDGcrvZlQ4", "T18466231FF6C7C914CB1CC3F240309A855BB5A2972702DB2E75DE67E88B04AEE6607593"
"2025-04-23 07:06:49", "031055a65e50a2bb5bd399bb38b47543bb58829a0e2a3dc98494c91d25c9aa1f", "48a43d1391fa20c79266743fdaabce66", "bb80a1fcc033a6939f003bf25f82878da53a6bf0", "abuse_ch", "na", "elf", "application/x-executable", "Prometei", "n/a", "37.50", "n/a", "6144:63fxS1fHETSACF2Gzm5DVvSHrKKRH4SCra+HWMiFbcAOXmb4Dsi6wwcitgC:25WOSACZSV6eKRH5EPiamb4DsDwwcS", "T1D09423F8C83D2E3098169B3CBB1A826CF0A15772D9562F6EB51AE5732179F1FAC60101"
"2025-04-23 07:06:40", "a4e4abfc136b05b43bd14ad417cec5333060d5457ad5f6ced67eb92afd02321c", "3a5bd4ca65b1f7a816ee4641ea7930d6", "d48509a46b2459ff1720885bce18562ac21e6459", "abuse_ch", "myprogram.exe", "exe", "application/x-dosexec", "n/a", "n/a", "n/a", "d42595b695fc008ef2c56aabd8efd68e", "98304:Z6L0bzNQoiaA9DhnhbE+aLDAzbSBXM63NJwxrcsbDhdD1rKPKHD:Zo0vNQTaUnhIMzwD3NOZcsbDfD18Kj", "T1C6968D03EC9559E9C19AA331C9A69253BB71BC482B3223D72B50F3396F77BD06A75310"
"2025-04-23 07:05:39", "ae59c9da10fb1f7fea1b8097a2f8d1425e1e3d7ce686834fc5166c46ca8c095c", "fd26bdf0ddb44d397c9d6992a5a72c33", "e429e6f4c50d48a60fe14ddf54569825802d9784", "threatcat_ch", "Product Sample Specification.exe", "exe", "application/x-dosexec", "AgentTesla", "n/a", "41.67", "afcdf79be1557326c854b6e20cb900a7", "24576:2u6J33O0c+JY5UZ+XC0kGso6FaFC4ZXaqfp78uWY:Yu0c++OCvkGs9FaFC4Zxf9cY", "T19435BE2273DDC360CB669173BF6AB7016EBF78610630B85B2F980D7DA950172162D7A3"
"2025-04-23 07:05:02", "c9ab368539ead7162473353f4bb714ea1901c39b819f95b2280d35297cf4a418", "af07e73bcaf0b4c4cb43b225283a5136", "03b9d93722f894ea45c42700229d3a8374ccb280", "anonymous", "RFQ-PVB6222-Materials-Order-GQ9700-Specifications-pdf.exe", "exe", "application/x-dosexec", "DarkCloud", "n/a", "52.78", "afcdf79be1557326c854b6e20cb900a7", "24576:Wu6J33O0c+JY5UZ+XC0kGso6FaRY+FfTHJ//kAsBMMrLKsYocbgRJWY:4u0c++OCvkGs9FaR5FfTHp/k3BMcLKkH", "T1DD45CF2273DDC360CB669173BF6AB7016EBF7C610630B95B2F880D7DA950161262D7A3"
